;Load [W];P_Res [W];PV_Production [W];PV_1 [W];PV_1 production [W];PV_2 [W];PV_2 production [W];PV_3 [W];PV_3 production [W];PV_4 [W];PV_4 production [W];PV_5 [W];PV_5 production [W];PV_6 [W];PV_6 production [W];PV_7 [W];PV_7 production [W];PV_8 [W];PV_8 production [W];PV_9 [W];PV_9 production [W];PV_10 [W];PV_10 production [W];PV_11 [W];PV_11 production [W];PV_12 [W];PV_12 production [W];PV_13 [W];PV_13 production [W];PV_14 [W];PV_14 production [W];PV_15 [W];PV_15 production [W];PV_16 [W];PV_16 production [W];PV_17 [W];PV_17 production [W];PV_18 [W];PV_18 production [W];PV_19 [W];PV_19 production [W];PV_20 [W];PV_20 production [W];PV_21 [W];PV_21 production [W];PV_22 [W];PV_22 production [W];PV_23 [W];PV_23 production [W];PV_24 [W];PV_24 production [W];PV_25 [W];PV_25 production [W];PV_26 [W];PV_26 production [W];PV_27 [W];PV_27 production [W];PV_28 [W];PV_28 production [W];PV_29 [W];PV_29 production [W];PV_30 [W];PV_30 production [W];PV_31 [W];PV_31 production [W];PV_32 [W];PV_32 production [W];PV_33 [W];PV_33 production [W];PV_34 [W];PV_34 production [W];PV_35 [W];PV_35 production [W];ES_1 [W];ES_1_capacity [Wh];Electrolyser_1 [W];Electrolyser_1 power [W];H2_Storage 1 [W];H2_Storage 1: H2 Outflow [kg];H2_Storage 1: H2 Inflow [kg];H2_Storage 1 _Storage Level [kg];FuelCell_1 [W];FuelCell_1 Power[W];PV_1 remain [W];PV_2 remain [W];PV_3 remain [W];PV_4 remain [W];PV_5 remain [W];PV_6 remain [W];PV_7 remain [W];PV_8 remain [W];PV_9 remain [W];PV_10 remain [W];PV_11 remain [W];PV_12 remain [W];PV_13 remain [W];PV_14 remain [W];PV_15 remain [W];PV_16 remain [W];PV_17 remain [W];PV_18 remain [W];PV_19 remain [W];PV_20 remain [W];PV_21 remain [W];PV_22 remain [W];PV_23 remain [W];PV_24 remain [W];PV_25 remain [W];PV_26 remain [W];PV_27 remain [W];PV_28 remain [W];PV_29 remain [W];PV_30 remain [W];PV_31 remain [W];PV_32 remain [W];PV_33 remain [W];PV_34 remain [W];PV_35 remain [W];P_Remain_total [W];PV_to_storage [W];WT_to_storage[W];ES_1 soc;from_PV_to_electrolyser [W];from_WT_to_electrolyser [W];Electrolyser_1_Input_Power [W];Electrolyser_1 [%];Electrolyser_1_Hydrogen [kg];Electrolyser_1 Efficiency [%];H2_Storage 1 SOC[%];H2_Storage 1 level [kg];H2-SOC [%]
2024-02-26 10:00:00;247441,94;0,0;2086408,8196;59611,68056;59611,68056;59611,68056;59611,68056;59611,68056;59611,68056;59611,68056;59611,68056;8995,217759999978;59611,68056;0,0;59611,68056;0,0;59611,68056;0,0;59611,68056;0,0;59611,68056;0,0;59611,68056;0,0;59611,68056;0,0;59611,68056;0,0;59611,68056;0,0;59611,68056;0,0;59611,68056;0,0;59611,68056;0,0;59611,68056;0,0;59611,68056;0,0;59611,68056;0,0;59611,68056;0,0;59611,68056;0,0;59611,68056;0,0;59611,68056;0,0;59611,68056;0,0;59611,68056;0,0;59611,68056;0,0;59611,68056;0,0;59611,68056;0,0;59611,68056;0,0;59611,68056;0,0;59611,68056;0,0;59611,68056;0,0;59611,68056;0,0;59611,68056;0,0;59611,68056;194957,98185000007;;1350000,0;;;;;;0,0;0;0,0;0,0;0,0;0,0;50616,46280000002;59611,68056;59611,68056;59611,68056;59611,68056;59611,68056;59611,68056;59611,68056;59611,68056;59611,68056;59611,68056;59611,68056;59611,68056;59611,68056;59611,68056;59611,68056;59611,68056;59611,68056;59611,68056;59611,68056;59611,68056;59611,68056;59611,68056;59611,68056;59611,68056;59611,68056;59611,68056;59611,68056;59611,68056;59611,68056;59611,68056;1838966,8796;194957,98185000007;0,0;0,95;1350000,0;0,0;1350000,0;100,0;24,3;60,0;;47,260000000000005;
2024-02-26 11:00:00;274119,44;0,0;1709352,2984999996;48838,6371;48838,6371;48838,6371;48838,6371;48838,6371;48838,6371;48838,6371;48838,6371;48838,6371;48838,6371;29926,254500000032;48838,6371;0,0;48838,6371;0,0;48838,6371;0,0;48838,6371;0,0;48838,6371;0,0;48838,6371;0,0;48838,6371;0,0;48838,6371;0,0;48838,6371;0,0;48838,6371;0,0;48838,6371;0,0;48838,6371;0,0;48838,6371;0,0;48838,6371;0,0;48838,6371;0,0;48838,6371;0,0;48838,6371;0,0;48838,6371;0,0;48838,6371;0,0;48838,6371;0,0;48838,6371;0,0;48838,6371;0,0;48838,6371;0,0;48838,6371;0,0;48838,6371;0,0;48838,6371;0,0;48838,6371;0,0;48838,6371;0,0;48838,6371;0,0;48838,6371;0,0;;1350000,0;;;;;;0,0;0;0,0;0,0;0,0;0,0;0,0;18912,382599999968;48838,6371;48838,6371;48838,6371;48838,6371;48838,6371;48838,6371;48838,6371;48838,6371;48838,6371;48838,6371;48838,6371;48838,6371;48838,6371;48838,6371;48838,6371;48838,6371;48838,6371;48838,6371;48838,6371;48838,6371;48838,6371;48838,6371;48838,6371;48838,6371;48838,6371;48838,6371;48838,6371;48838,6371;48838,6371;1435232,8585;0,0;0,0;0,95;1350000,0;0,0;1350000,0;100,0;24,3;60,0;;71,56;
2024-02-26 12:00:00;280472,82;0,0;1750867,6762499993;50024,79075;50024,79075;50024,79075;50024,79075;50024,79075;50024,79075;50024,79075;50024,79075;50024,79075;50024,79075;30348,866250000036;50024,79075;0,0;50024,79075;0,0;50024,79075;0,0;50024,79075;0,0;50024,79075;0,0;50024,79075;0,0;50024,79075;0,0;50024,79075;0,0;50024,79075;0,0;50024,79075;0,0;50024,79075;0,0;50024,79075;0,0;50024,79075;0,0;50024,79075;0,0;50024,79075;0,0;50024,79075;0,0;50024,79075;0,0;50024,79075;0,0;50024,79075;0,0;50024,79075;0,0;50024,79075;0,0;50024,79075;0,0;50024,79075;0,0;50024,79075;0,0;50024,79075;0,0;50024,79075;0,0;50024,79075;0,0;50024,79075;0,0;50024,79075;0,0;50024,79075;0,0;;1350000,0;;;;;;0,0;0;0,0;0,0;0,0;0,0;0,0;19675,924499999965;50024,79075;50024,79075;50024,79075;50024,79075;50024,79075;50024,79075;50024,79075;50024,79075;50024,79075;50024,79075;50024,79075;50024,79075;50024,79075;50024,79075;50024,79075;50024,79075;50024,79075;50024,79075;50024,79075;50024,79075;50024,79075;50024,79075;50024,79075;50024,79075;50024,79075;50024,79075;50024,79075;50024,79075;50024,79075;1470394,8562499997;0,0;0,0;0,95;1350000,0;0,0;1350000,0;100,0;24,3;60,0;;95,86;
2024-02-26 13:00:00;286405,87;0,0;1588714,0958500006;45391,83131;45391,83131;45391,83131;45391,83131;45391,83131;45391,83131;45391,83131;45391,83131;45391,83131;45391,83131;45391,83131;45391,83131;14054,882139999958;45391,83131;0,0;45391,83131;0,0;45391,83131;0,0;45391,83131;0,0;45391,83131;0,0;45391,83131;0,0;45391,83131;0,0;45391,83131;0,0;45391,83131;0,0;45391,83131;0,0;45391,83131;0,0;45391,83131;0,0;45391,83131;0,0;45391,83131;0,0;45391,83131;0,0;45391,83131;0,0;45391,83131;0,0;45391,83131;0,0;45391,83131;0,0;45391,83131;0,0;45391,83131;0,0;45391,83131;0,0;45391,83131;0,0;45391,83131;0,0;45391,83131;0,0;45391,83131;0,0;45391,83131;0,0;45391,83131;0,0;45391,83131;0,0;;1302308,23;;;;;;0,0;0;0,0;0,0;0,0;0,0;0,0;0,0;31336,949170000044;45391,83131;45391,83131;45391,83131;45391,83131;45391,83131;45391,83131;45391,83131;45391,83131;45391,83131;45391,83131;45391,83131;45391,83131;45391,83131;45391,83131;45391,83131;45391,83131;45391,83131;45391,83131;45391,83131;45391,83131;45391,83131;45391,83131;45391,83131;45391,83131;45391,83131;45391,83131;45391,83131;45391,83131;1302308,2258500005;0,0;0,0;0,95;1302308,2258500005;0,0;1302308,2258500005;96,47;24,02;61,0;;119,88;
2024-02-26 14:00:00;279383,45;0,0;1345885,21445;38453,86327;38453,86327;38453,86327;38453,86327;38453,86327;38453,86327;38453,86327;38453,86327;38453,86327;38453,86327;38453,86327;38453,86327;38453,86327;38453,86327;10206,40711;38453,86327;0,0;38453,86327;0,0;38453,86327;0,0;38453,86327;0,0;38453,86327;0,0;38453,86327;0,0;38453,86327;0,0;38453,86327;0,0;38453,86327;0,0;38453,86327;0,0;38453,86327;0,0;38453,86327;0,0;38453,86327;0,0;38453,86327;0,0;38453,86327;0,0;38453,86327;0,0;38453,86327;0,0;38453,86327;0,0;38453,86327;0,0;38453,86327;0,0;38453,86327;0,0;38453,86327;0,0;38453,86327;0,0;38453,86327;0,0;38453,86327;0,0;38453,86327;0,0;38453,86327;0,0;38453,86327;0,0;;1066501,76;;;;;;0,0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;28247,45616;38453,86327;38453,86327;38453,86327;38453,86327;38453,86327;38453,86327;38453,86327;38453,86327;38453,86327;38453,86327;38453,86327;38453,86327;38453,86327;38453,86327;38453,86327;38453,86327;38453,86327;38453,86327;38453,86327;38453,86327;38453,86327;38453,86327;38453,86327;38453,86327;38453,86327;38453,86327;38453,86327;1066501,7644499994;0,0;0,0;0,95;1066501,7644499994;0,0;1066501,7644499994;79,0;21,65;68,0;;141,53;
2024-02-26 15:00:00;290268,09;0,0;893772,8439499994;25536,36697;25536,36697;25536,36697;25536,36697;25536,36697;25536,36697;25536,36697;25536,36697;25536,36697;25536,36697;25536,36697;25536,36697;25536,36697;25536,36697;25536,36697;25536,36697;25536,36697;25536,36697;25536,36697;25536,36697;25536,36697;25536,36697;9368,053330000028;25536,36697;0,0;25536,36697;0,0;25536,36697;0,0;25536,36697;0,0;25536,36697;0,0;25536,36697;0,0;25536,36697;0,0;25536,36697;0,0;25536,36697;0,0;25536,36697;0,0;25536,36697;0,0;25536,36697;0,0;25536,36697;0,0;25536,36697;0,0;25536,36697;0,0;25536,36697;0,0;25536,36697;0,0;25536,36697;0,0;25536,36697;0,0;25536,36697;0,0;25536,36697;0,0;25536,36697;0,0;25536,36697;0,0;25536,36697;0,0;;603504,75;;;;;;0,0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;16168,313639999971;25536,36697;25536,36697;25536,36697;25536,36697;25536,36697;25536,36697;25536,36697;25536,36697;25536,36697;25536,36697;25536,36697;25536,36697;25536,36697;25536,36697;25536,36697;25536,36697;25536,36697;25536,36697;25536,36697;25536,36697;25536,36697;25536,36697;25536,36697;603504,7539499997;0,0;0,0;0,95;603504,7539499997;0,0;603504,7539499997;44,7;13,46;74,0;;154,99;
2024-02-26 16:00:00;355969,24;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-355969,24;;0,0;;;;;;0,0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,95;0,0;0,0;0,0;0,0;0,0;72,0;;154,99;
2024-02-26 17:00:00;416700,17;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-416700,17;;0,0;;;;;;0,0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,6149701270588236;0,0;0,0;0,0;0,0;0,0;72,0;;154,99;
2024-02-26 18:00:00;402950,52;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-183580,59;;0,0;;;;;;219369,93000000002;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,2227817317647059;0,0;0,0;0,0;0,0;0,0;72,0;;143,78713784413162;28,757427568826323
2024-02-26 19:00:00;377519,75;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;0,0;;;;;;377519,75;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,05;0,0;0,0;0,0;0,0;0,0;72,0;;123,39279466008051;24,678558932016102
2024-02-26 20:00:00;376452,56;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;0,0;;;;;;376452,56;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,05;0,0;0,0;0,0;0,0;0,0;72,0;;103,06328097723605;20,612656195447208
2024-02-26 21:00:00;369505,79;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;0,0;;;;;;369505,79;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,05;0,0;0,0;0,0;0,0;0,0;72,0;;83,15465272845516;16,630930545691033
2024-02-26 22:00:00;354807,84;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;0,0;;;;;;354807,84;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,05;0,0;0,0;0,0;0,0;0,0;72,0;;64,12361156378108;12,824722312756217
2024-02-26 23:00:00;350229,22;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;0,0;;;;;;350229,22;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,05;0,0;0,0;0,0;0,0;0,0;72,0;;45,36349202294365;9,072698404588731
2024-02-27 00:00:00;330164,15;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;0,0;;;;;;330164,15;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,05;0,0;0,0;0,0;0,0;0,0;72,0;;27,787063063712274;5,557412612742455
2024-02-27 01:00:00;327872,96;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;0,0;;;;;;327872,96;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,05;0,0;0,0;0,0;0,0;0,0;72,0;;10,346105449022303;2,0692210898044605
2024-02-27 02:00:00;334021,97;226017,37967799418;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;0,0;;;;;;108004,59032200581;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,05;0,0;0,0;0,0;0,0;0,0;72,0;;5,0;1,0
2024-02-27 03:00:00;360735,95;360735,95;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;0,0;;;;;;0,0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,05;0,0;0,0;0,0;0,0;0,0;72,0;;5,0;1,0
2024-02-27 04:00:00;259393,29;259393,29;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;0,0;;;;;;0,0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,05;0,0;0,0;0,0;0,0;0,0;72,0;;5,0;1,0
2024-02-27 05:00:00;248351,87;248351,87;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;0,0;;;;;;0,0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,05;0,0;0,0;0,0;0,0;0,0;72,0;;5,0;1,0
2024-02-27 06:00:00;265069,81;265069,81;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;0,0;;;;;;0,0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,05;0,0;0,0;0,0;0,0;0,0;72,0;;5,0;1,0
2024-02-27 07:00:00;285727,65;0,0;504990,4244000003;14428,29784;14428,29784;14428,29784;14428,29784;14428,29784;14428,29784;14428,29784;14428,29784;14428,29784;14428,29784;14428,29784;14428,29784;14428,29784;14428,29784;14428,29784;14428,29784;14428,29784;14428,29784;14428,29784;14428,29784;14428,29784;14428,29784;14428,29784;14428,29784;14428,29784;14428,29784;14428,29784;14428,29784;14428,29784;14428,29784;14428,29784;14428,29784;14428,29784;14428,29784;14428,29784;14428,29784;14428,29784;14428,29784;11589,991039999892;14428,29784;0,0;14428,29784;0,0;14428,29784;0,0;14428,29784;0,0;14428,29784;0,0;14428,29784;0,0;14428,29784;0,0;14428,29784;0,0;14428,29784;0,0;14428,29784;0,0;14428,29784;0,0;14428,29784;0,0;14428,29784;0,0;14428,29784;0,0;14428,29784;0,0;14428,29784;219262,77440000017;;0,0;;;;;;0,0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2838,3068000001076;14428,29784;14428,29784;14428,29784;14428,29784;14428,29784;14428,29784;14428,29784;14428,29784;14428,29784;14428,29784;14428,29784;14428,29784;14428,29784;14428,29784;14428,29784;219262,77440000017;219262,77440000017;0,0;0,25636496414117665;0,0;0,0;0,0;0,0;0,0;72,0;;5,0;
