;temp_air;relative_humidity;ghi;dni;dhi;IR(h);wind_speed;wind_direction;pressure;precipitable_water
2025-06-21 11:00:00;24,95;69,15;373,0;678,58;86,0;370,2;1,24;81,0;98040,0;0,1
2025-06-21 12:00:00;26,77;60,8;485,0;416,19;231,0;377,75;1,93;78,0;98090,0;0,1
2025-06-21 13:00:00;28,16;57,05;694,0;670,47;189,0;388,8;2,69;89,0;98120,0;0,1
2025-06-21 14:00:00;29,55;46,9;847,0;884,87;102,0;395,2;2,97;96,0;98060,0;0,1
2025-06-21 15:00:00;30,4;42,6;885,0;904,16;98,0;397,7;2,76;99,0;97970,0;0,1
2025-06-21 16:00:00;31,21;41,3;813,0;787,58;154,0;397,1;2,55;101,0;97880,0;0,1
2025-06-21 17:00:00;31,73;38,7;605,0;429,24;286,0;395,0;2,34;100,0;97770,0;0,1
2025-06-21 18:00:00;31,92;37,5;504,0;530,09;188,0;396,15;2,14;98,0;97710,0;0,1
2025-06-21 19:00:00;31,71;38,7;360,0;702,7;75,0;396,75;2,14;80,0;97670,0;0,1
2025-06-21 20:00:00;31,14;41,3;134,0;476,84;46,0;399,65;1,45;59,0;97720,0;0,1
2025-06-21 21:00:00;29,68;46,9;0,0;0,0;0,0;399,25;1,38;7,0;97740,0;0,1
2025-06-21 22:00:00;27,76;55,05;0,0;0,0;0,0;392,85;1,45;357,0;97780,0;0,1
2025-06-21 23:00:00;26,21;67,05;0,0;0,0;0,0;387,05;1,24;4,0;97840,0;0,1
2025-06-22 00:00:00;26,02;64,8;0,0;0,0;0,0;382,4;0,9;12,0;97910,0;0,1
2025-06-22 01:00:00;26,24;60,6;0,0;0,0;0,0;376,7;0,41;11,0;97950,0;0,1
2025-06-22 02:00:00;25,76;60,6;0,0;0,0;0,0;380,1;0,07;16,0;97970,0;0,1
2025-06-22 03:00:00;25,32;62,55;0,0;0,0;0,0;376,2;0,34;13,0;97970,0;0,1
2025-06-22 04:00:00;24,44;69,05;0,0;0,0;0,0;374,3;0,83;8,0;97940,0;0,1
2025-06-22 05:00:00;23,64;73,7;0,0;0,0;0,0;375,45;0,83;10,0;97880,0;0,1
2025-06-22 06:00:00;23,27;73,7;0,0;0,0;0,0;374,45;0,69;39,0;97890,0;0,1
2025-06-22 07:00:00;22,71;81,4;0,0;0,0;0,0;376,0;0,48;8,0;97920,0;0,1
2025-06-22 08:00:00;22,52;81,4;0,0;0,0;0,0;376,4;0,21;67,0;97920,0;0,1
2025-06-22 09:00:00;22,34;81,4;0,0;0,0;0,0;375,85;0,55;143,0;97960,0;0,1
2025-06-22 10:00:00;22,15;84,15;110,0;152,63;79,0;376,0;0,62;145,0;98010,0;0,1
2025-06-22 11:00:00;24,68;76,35;308,0;350,52;160,0;385,3;0,62;71,0;98100,0;0,1
2025-06-22 12:00:00;26,25;71,65;572,0;779,05;97,0;402,15;1,03;58,0;98160,0;0,1
2025-06-22 13:00:00;27,57;63,0;626,0;476,88;267,0;405,25;1,72;82,0;98150,0;0,1
2025-06-22 14:00:00;28,37;59,1;650,0;348,09;357,0;406,8;2,69;99,0;98090,0;0,1
2025-06-22 15:00:00;29,34;53,7;611,0;235,51;406,0;431,95;2,97;110,0;98000,0;0,1
2025-06-22 16:00:00;29,94;50,3;518,0;139,79;401,0;423,65;2,55;116,0;97890,0;0,1
2025-06-22 17:00:00;30,46;47,15;540,0;285,09;328,0;424,4;2,34;121,0;97800,0;0,1
2025-06-22 18:00:00;30,58;47,15;578,0;851,3;70,0;432,9;2,21;122,0;97720,0;0,1
2025-06-22 19:00:00;30,2;48,65;355,0;686,64;76,0;427,3;1,79;112,0;97730,0;0,1
2025-06-22 20:00:00;29,76;50,2;130,0;436,97;49,0;426,35;1,1;85,0;97720,0;0,1
2025-06-22 21:00:00;28,95;53,55;0,0;0,0;0,0;431,0;1,24;43,0;97800,0;0,1
2025-06-22 22:00:00;27,9;61,0;0,0;0,0;0,0;425,95;1,03;34,0;97870,0;0,1
2025-06-22 23:00:00;26,96;69,5;0,0;0,0;0,0;417,65;0,76;28,0;97960,0;0,1
2025-06-23 00:00:00;26,96;65,0;0,0;0,0;0,0;409,3;0,34;10,0;97990,0;0,1
2025-06-23 01:00:00;26,51;64,95;0,0;0,0;0,0;409,25;0,21;4,0;97990,0;0,1
2025-06-23 02:00:00;25,36;74,0;0,0;0,0;0,0;405,05;0,76;39,0;97990,0;0,1
2025-06-23 03:00:00;24,04;81,55;0,0;0,0;0,0;395,0;1,45;50,0;97990,0;0,1
2025-06-23 04:00:00;23,82;78,9;0,0;0,0;0,0;397,5;1,93;57,0;97970,0;0,1
2025-06-23 05:00:00;23,77;76,3;0,0;0,0;0,0;401,55;2,14;60,0;97940,0;0,1
2025-06-23 06:00:00;23,88;76,3;0,0;0,0;0,0;413,95;2,0;64,0;97920,0;0,1
2025-06-23 07:00:00;23,49;81,5;0,0;0,0;0,0;402,15;1,66;57,0;97950,0;0,1
2025-06-23 08:00:00;23,15;84,25;0,0;0,0;0,0;401,4;1,38;58,0;97980,0;0,1
2025-06-23 09:00:00;22,74;87,1;0,0;0,0;0,0;396,15;1,31;55,0;98030,0;0,1
2025-06-23 10:00:00;22,92;87,1;133,0;331,15;66,0;397,3;0,97;47,0;98080,0;0,1
2025-06-23 11:00:00;24,15;81,55;354,0;609,66;97,0;407,0;1,31;70,0;98160,0;0,1
2025-06-23 12:00:00;25,59;76,5;313,0;68,94;271,0;408,75;2,07;83,0;98210,0;0,1
2025-06-23 13:00:00;27,27;67,3;346,0;33,22;321,0;410,65;2,55;92,0;98200,0;0,1
2025-06-23 14:00:00;28,58;63,2;664,0;389,74;336,0;414,9;2,69;97,0;98140,0;0,1
2025-06-23 15:00:00;29,71;59,35;849,0;833,98;123,0;419,95;3,03;107,0;98030,0;0,1
2025-06-23 16:00:00;30,74;53,9;781,0;722,58;176,0;416,45;3,24;116,0;97900,0;0,1
2025-06-23 17:00:00;31,58;47,4;666,0;645,06;186,0;422,45;3,38;124,0;97790,0;0,1
2025-06-23 18:00:00;31,82;41,55;538,0;703,06;118,0;422,45;3,66;128,0;97680,0;0,1
2025-06-23 19:00:00;31,1;44,2;335,0;579,71;99,0;425,95;3,31;123,0;97700,0;0,1
2025-06-23 20:00:00;30,71;44,05;133,0;467,21;46,0;416,45;2,28;121,0;97720,0;0,1
2025-06-23 21:00:00;29,64;48,5;0,0;0,0;0,0;409,3;1,38;123,0;97740,0;0,1
2025-06-23 22:00:00;28,35;57,15;0,0;0,0;0,0;397,7;0,9;134,0;97790,0;0,1
2025-06-23 23:00:00;28,29;51,65;0,0;0,0;0,0;392,65;0,55;150,0;97880,0;0,1
2025-06-24 00:00:00;27,61;53,2;0,0;0,0;0,0;386,45;0,48;172,0;97950,0;0,1
2025-06-24 01:00:00;26,99;54,95;0,0;0,0;0,0;386,2;0,41;199,0;97990,0;0,1
2025-06-24 02:00:00;26,18;58,55;0,0;0,0;0,0;376,4;0,34;330,0;97990,0;0,1
2025-06-24 03:00:00;23,31;73,7;0,0;0,0;0,0;375,05;1,31;20,0;98010,0;0,1
2025-06-24 04:00:00;22,6;81,4;0,0;0,0;0,0;376,6;2,0;37,0;97970,0;0,1
2025-06-24 05:00:00;22,24;84,15;0,0;0,0;0,0;380,1;1,79;54,0;97950,0;0,1
2025-06-24 06:00:00;21,89;87,05;0,0;0,0;0,0;380,85;1,52;89,0;97940,0;0,1
2025-06-24 07:00:00;22,02;90,0;0,0;0,0;0,0;386,45;1,17;114,0;97930,0;0,1
2025-06-24 08:00:00;21,55;89,95;0,0;0,0;0,0;381,85;1,38;139,0;97940,0;0,1
2025-06-24 09:00:00;21,61;89,95;0,0;0,0;0,0;388,2;1,59;128,0;98020,0;0,1
2025-06-24 10:00:00;22,28;90,0;53,0;0,0;53,0;392,1;1,03;102,0;98060,0;0,1
2025-06-24 11:00:00;24,64;78,95;247,0;144,92;186,0;392,45;1,17;75,0;98160,0;0,1
2025-06-24 12:00:00;26,41;67,15;323,0;77,21;276,0;393,05;2,14;86,0;98210,0;0,1
2025-06-24 13:00:00;28,02;53,35;378,0;51,85;339,0;392,45;3,52;96,0;98180,0;0,1
2025-06-24 14:00:00;29,52;45,35;763,0;628,63;234,0;395,2;3,93;99,0;98120,0;0,1
2025-06-24 15:00:00;30,64;39,75;728,0;464,01;324,0;391,3;3,66;101,0;97990,0;0,1
2025-06-24 16:00:00;31,49;36,1;838,0;884,64;97,0;390,75;3,31;105,0;97870,0;0,1
2025-06-24 17:00:00;32,11;33,8;716,0;799,02;121,0;388,0;2,97;109,0;97770,0;0,1
2025-06-24 18:00:00;32,3;31,55;567,0;800,88;88,0;387,45;2,69;109,0;97710,0;0,1
2025-06-24 19:00:00;32,13;29,4;366,0;730,56;68,0;388,4;2,48;103,0;97710,0;0,1
2025-06-24 20:00:00;31,34;32,55;138,0;502,47;44,0;382,6;1,66;91,0;97720,0;0,1
2025-06-24 21:00:00;29,53;39,5;0,0;0,0;0,0;380,85;1,52;80,0;97740,0;0,1
2025-06-24 22:00:00;27,29;46,4;0,0;0,0;0,0;369,05;1,72;82,0;97780,0;0,1
2025-06-24 23:00:00;25,54;54,55;0,0;0,0;0,0;365,0;1,79;89,0;97860,0;0,1
2025-06-25 00:00:00;24,3;56,25;0,0;0,0;0,0;362,65;1,79;95,0;97920,0;0,1
2025-06-25 01:00:00;23,34;60,05;0,0;0,0;0,0;360,85;1,72;90,0;97940,0;0,1
2025-06-25 02:00:00;22,57;64,1;0,0;0,0;0,0;359,2;1,72;76,0;97970,0;0,1
2025-06-25 03:00:00;21,97;64,1;0,0;0,0;0,0;358,4;1,66;57,0;97950,0;0,1
2025-06-25 04:00:00;21,27;68,6;0,0;0,0;0,0;356,5;1,66;34,0;97930,0;0,1
2025-06-25 05:00:00;20,88;73,35;0,0;0,0;0,0;355,7;1,52;19,0;97920,0;0,1
2025-06-25 06:00:00;22,06;68,7;0,0;0,0;0,0;356,65;0,9;33,0;97910,0;0,1
2025-06-25 07:00:00;22,04;71,05;0,0;0,0;0,0;363,05;0,62;103,0;97940,0;0,1
2025-06-25 08:00:00;20,43;81,2;0,0;0,0;0,0;364,2;1,17;119,0;97980,0;0,1
2025-06-25 09:00:00;20,0;86,85;0,0;0,0;0,0;375,45;1,17;115,0;98030,0;0,1
2025-06-25 10:00:00;20,51;89,9;94,0;79,66;78,0;382,8;0,97;124,0;98110,0;0,1
2025-06-25 11:00:00;22,84;81,45;358,0;616,22;99,0;398,3;1,03;123,0;98200,0;0,1
2025-06-25 12:00:00;23,62;81,5;409,0;220,3;275,0;404,65;1,31;129,0;98270,0;0,1
2025-06-25 13:00:00;24,54;78,95;343,0;29,26;321,0;413,0;1,24;139,0;98280,0;0,1
2025-06-25 14:00:00;26,45;67,15;106,0;0,0;106,0;407,4;1,66;135,0;98230,0;0,1
2025-06-25 15:00:00;28,04;53,35;420,0;37,89;387,0;393,65;2,48;125,0;98140,0;0,1
2025-06-25 16:00:00;29,13;46,75;791,0;724,31;184,0;405,85;2,48;123,0;98000,0;0,1
2025-06-25 17:00:00;30,18;41,0;656,0;583,69;221,0;412,0;2,34;121,0;97920,0;0,1
2025-06-25 18:00:00;30,61;38,4;559,0;764,83;101,0;396,9;1,93;108,0;97830,0;0,1
2025-06-25 19:00:00;30,89;37,25;144,0;9,79;140,0;405,05;2,07;80,0;97790,0;0,1
2025-06-25 20:00:00;29,96;42,45;133,0;430,95;52,0;409,5;1,52;50,0;97820,0;0,1
2025-06-25 21:00:00;28,34;48,25;0,0;0,0;0,0;407,95;1,52;30,0;97860,0;0,1
2025-06-25 22:00:00;26,91;54,95;0,0;0,0;0,0;401,95;1,45;31,0;97910,0;0,1
2025-06-25 23:00:00;25,72;62,55;0,0;0,0;0,0;395,95;1,45;37,0;97970,0;0,1
2025-06-26 00:00:00;24,86;66,85;0,0;0,0;0,0;398,3;1,38;35,0;98040,0;0,1
2025-06-26 01:00:00;24,05;76,3;0,0;0,0;0,0;396,25;1,24;19,0;98050,0;0,1
2025-06-26 02:00:00;23,97;76,3;0,0;0,0;0,0;404,65;0,83;347,0;98060,0;0,1
2025-06-26 03:00:00;23,39;81,5;0,0;0,0;0,0;403,5;0,97;279,0;98030,0;0,1
2025-06-26 04:00:00;23,15;81,45;0,0;0,0;0,0;404,65;1,31;251,0;97980,0;0,1
2025-06-26 05:00:00;22,79;81,45;0,0;0,0;0,0;400,0;1,38;238,0;97950,0;0,1
2025-06-26 06:00:00;22,42;84,15;0,0;0,0;0,0;392,85;1,31;215,0;97930,0;0,1
2025-06-26 07:00:00;21,88;81,4;0,0;0,0;0,0;379,5;1,31;180,0;97900,0;0,1
2025-06-26 08:00:00;21,7;81,35;0,0;0,0;0,0;380,3;1,52;153,0;97930,0;0,1
2025-06-26 09:00:00;21,69;76,0;0,0;0,0;0,0;372,55;2,0;139,0;97950,0;0,1
2025-06-26 10:00:00;22,6;71,05;132,0;329,74;66,0;371,95;2,21;131,0;97990,0;0,1
2025-06-26 11:00:00;25,59;58,45;375,0;724,25;71,0;375,05;2,55;124,0;98040,0;0,1
2025-06-26 12:00:00;27,51;51,45;585,0;834,04;78,0;382,0;3,86;121,0;98070,0;0,1
2025-06-26 13:00:00;29,1;46,75;737,0;854,01;95,0;389,4;3,86;120,0;98040,0;0,1
2025-06-26 14:00:00;30,5;42,6;844,0;892,42;93,0;396,75;3,79;119,0;98010,0;0,1
2025-06-26 15:00:00;31,64;40,0;868,0;875,88;105,0;403,3;3,66;123,0;97930,0;0,1
2025-06-26 16:00:00;32,42;37,65;849,0;915,92;81,0;419,55;3,45;128,0;97860,0;0,1
2025-06-26 17:00:00;32,55;36,35;730,0;851,33;95,0;443,95;3,03;128,0;97750,0;0,1
2025-06-26 18:00:00;32,2;37,5;566,0;797,19;88,0;456,9;2,62;126,0;97700,0;0,1
2025-06-26 19:00:00;32,48;35,15;360,0;698,22;74,0;428,65;2,69;126,0;97680,0;0,1
2025-06-26 20:00:00;31,7;40,0;139,0;497,74;45,0;429,45;1,79;124,0;97720,0;0,1
2025-06-26 21:00:00;30,43;42,6;0,0;0,0;0,0;425,0;1,86;125,0;97790,0;0,1
2025-06-26 22:00:00;29,25;46,75;0,0;0,0;0,0;425,4;2,07;128,0;97810,0;0,1
2025-06-26 23:00:00;28,57;46,65;0,0;0,0;0,0;431,0;2,0;129,0;97890,0;0,1
2025-06-27 00:00:00;27,63;49,7;0,0;0,0;0,0;408,9;2,07;128,0;97980,0;0,1
2025-06-27 01:00:00;26,87;51,3;0,0;0,0;0,0;409,8;1,93;125,0;98050,0;0,1
2025-06-27 02:00:00;26,24;56,6;0,0;0,0;0,0;413,2;1,79;121,0;98070,0;0,1
2025-06-27 03:00:00;25,47;58,45;0,0;0,0;0,0;400,2;1,86;121,0;98030,0;0,1
2025-06-27 04:00:00;24,6;62,35;0,0;0,0;0,0;385,9;1,93;125,0;97990,0;0,1
2025-06-27 05:00:00;23,77;64,4;0,0;0,0;0,0;379,5;1,72;125,0;97950,0;0,1
2025-06-27 06:00:00;23,64;66,55;0,0;0,0;0,0;380,3;1,45;117,0;97930,0;0,1
2025-06-27 07:00:00;24,8;60,35;0,0;0,0;0,0;400,6;0,62;139,0;97960,0;0,1
2025-06-27 08:00:00;23,26;66,55;0,0;0,0;0,0;393,65;1,45;143,0;98010,0;0,1
2025-06-27 09:00:00;23,05;66,45;0,0;0,0;0,0;383,95;2,28;139,0;98060,0;0,1
2025-06-27 10:00:00;23,33;60,05;128,0;290,73;70,0;362,5;2,69;128,0;98110,0;0,1
2025-06-27 11:00:00;25,55;50,95;373,0;713,22;74,0;362,3;2,76;116,0;98170,0;0,1
2025-06-27 12:00:00;27,31;44,8;585,0;829,57;81,0;370,8;3,72;106,0;98230,0;0,1
2025-06-27 13:00:00;28,69;43,55;737,0;847,51;100,0;374,85;3,79;103,0;98210,0;0,1
2025-06-27 14:00:00;30,02;41,0;848,0;898,26;92,0;380,85;3,66;102,0;98180,0;0,1
2025-06-27 15:00:00;31,12;38,55;883,0;906,55;93,0;387,85;3,45;105,0;98110,0;0,1
2025-06-27 16:00:00;31,93;36,25;859,0;934,43;75,0;393,05;3,1;109,0;98010,0;0,1
2025-06-27 17:00:00;32,6;33,95;742,0;881,35;84,0;405,25;3,24;122,0;97920,0;0,1
2025-06-27 18:00:00;32,59;33,95;567,0;792,78;91,0;415,9;2,76;125,0;97810,0;0,1
2025-06-27 19:00:00;32,48;32,8;361,0;694,27;76,0;414,15;2,55;133,0;97780,0;0,1
2025-06-27 20:00:00;31,7;37,35;138,0;479,53;47,0;398,1;2,0;138,0;97770,0;0,1
2025-06-27 21:00:00;29,97;41,0;0,0;0,0;0,0;390,75;1,93;137,0;97780,0;0,1
2025-06-27 22:00:00;28,55;45,05;0,0;0,0;0,0;386,3;2,07;124,0;97830,0;0,1
2025-06-27 23:00:00;27,41;46,4;0,0;0,0;0,0;383,0;2,21;106,0;97920,0;0,1
2025-06-28 00:00:00;26,41;49,45;0,0;0,0;0,0;380,3;2,28;100,0;97970,0;0,1
2025-06-28 01:00:00;25,57;52,75;0,0;0,0;0,0;377,5;2,21;90,0;98000,0;0,1
2025-06-28 02:00:00;24,66;58,2;0,0;0,0;0,0;375,45;2,0;72,0;98030,0;0,1
2025-06-28 03:00:00;23,64;64,3;0,0;0,0;0,0;372,75;1,79;49,0;98020,0;0,1
2025-06-28 04:00:00;22,96;68,75;0,0;0,0;0,0;371,0;1,38;32,0;97970,0;0,1
2025-06-28 05:00:00;23,03;68,75;0,0;0,0;0,0;368,1;0,97;21,0;97910,0;0,1
2025-06-28 06:00:00;23,47;66,55;0,0;0,0;0,0;367,1;0,62;19,0;97890,0;0,1
2025-06-28 07:00:00;22,64;68,7;0,0;0,0;0,0;365,2;1,03;119,0;97870,0;0,1
2025-06-28 08:00:00;21,1;75,95;0,0;0,0;0,0;367,3;1,52;84,0;97890,0;0,1
2025-06-28 09:00:00;20,67;78,5;0,0;0,0;0,0;363,85;2,0;61,0;97950,0;0,1
2025-06-28 10:00:00;21,53;78,65;79,0;40,23;71,0;375,65;1,86;49,0;97990,0;0,1
2025-06-28 11:00:00;24,16;78,9;101,0;0,0;101,0;388,0;2,28;39,0;98060,0;0,1
2025-06-28 12:00:00;25,76;74,1;319,0;74,1;274,0;393,85;2,34;36,0;98090,0;0,1
2025-06-28 13:00:00;27,07;67,2;374,0;49,23;337,0;397,9;2,0;46,0;98070,0;0,1
2025-06-28 14:00:00;28,52;59,1;689,0;428,86;328,0;407,4;2,34;62,0;98050,0;0,1
2025-06-28 15:00:00;29,18;55,4;629,0;260,38;402,0;416,65;2,62;62,0;97950,0;0,1
2025-06-28 16:00:00;29,4;53,7;797,0;739,65;176,0;426,75;2,62;57,0;97870,0;0,1
2025-06-28 17:00:00;29,3;53,7;608,0;436,23;282,0;427,5;2,41;50,0;97780,0;0,1
2025-06-28 18:00:00;29,59;53,7;553,0;723,46;118,0;427,1;2,34;36,0;97700,0;0,1
2025-06-28 19:00:00;29,65;51,9;353,0;634,39;92,0;424,0;2,14;29,0;97670,0;0,1
2025-06-28 20:00:00;29,15;53,55;142,0;508,66;45,0;426,35;1,93;12,0;97670,0;0,1
2025-06-28 21:00:00;28,21;59,0;0,0;0,0;0,0;425,2;1,79;350,0;97720,0;0,1
2025-06-28 22:00:00;27,51;60,9;0,0;0,0;0,0;430,2;1,79;346,0;97760,0;0,1
2025-06-28 23:00:00;26,93;62,9;0,0;0,0;0,0;426,55;1,66;347,0;97810,0;0,1
2025-06-29 00:00:00;26,53;64,95;0,0;0,0;0,0;429,65;1,52;344,0;97860,0;0,1
2025-06-29 01:00:00;25,77;67,05;0,0;0,0;0,0;407,85;1,59;339,0;97890,0;0,1
2025-06-29 02:00:00;25,07;71,5;0,0;0,0;0,0;403,7;1,79;335,0;97910,0;0,1
2025-06-29 03:00:00;24,14;78,9;0,0;0,0;0,0;382,8;1,93;337,0;97920,0;0,1
2025-06-29 04:00:00;23,48;84,25;0,0;0,0;0,0;386,3;1,66;338,0;97900,0;0,1
2025-06-29 05:00:00;22,86;87,1;0,0;0,0;0,0;384,55;1,52;339,0;97880,0;0,1
2025-06-29 06:00:00;22,23;93,05;0,0;0,0;0,0;378,55;1,45;345,0;97870,0;0,1
2025-06-29 07:00:00;22,03;93,05;0,0;0,0;0,0;384,35;1,52;354,0;97830,0;0,1
2025-06-29 08:00:00;22,09;93,05;0,0;0,0;0,0;396,95;1,31;347,0;97860,0;0,1
2025-06-29 09:00:00;22,12;93,05;0,0;0,0;0,0;395,55;1,72;15,0;97900,0;0,1
2025-06-29 10:00:00;22,39;93,05;20,0;0,0;20,0;406,6;2,07;35,0;97960,0;0,1
2025-06-29 11:00:00;23,2;90,05;269,0;222,32;176,0;422,85;2,34;55,0;98020,0;0,1
2025-06-29 12:00:00;23,92;84,35;59,0;0,0;59,0;425,95;2,14;58,0;98100,0;0,1
2025-06-29 13:00:00;25,04;81,7;320,0;19,96;305,0;422,3;2,07;55,0;98090,0;0,1
2025-06-29 14:00:00;26,07;76,6;572,0;211,41;394,0;420,35;2,14;51,0;98090,0;0,1
2025-06-29 15:00:00;26,79;71,85;563,0;168,53;416,0;426,9;2,21;55,0;97990,0;0,1
2025-06-29 16:00:00;27,3;67,3;566,0;203,52;395,0;426,15;2,41;55,0;97910,0;0,1
2025-06-29 17:00:00;27,72;67,3;640,0;540,04;236,0;424,6;2,21;71,0;97820,0;0,1
2025-06-29 18:00:00;28,27;63,2;169,0;0,0;169,0;417,25;2,14;88,0;97760,0;0,1
2025-06-29 19:00:00;26,86;69,5;51,0;0,0;51,0;415,3;2,07;108,0;97750,0;0,1
2025-06-29 20:00:00;26,47;71,75;58,0;10,44;56,0;419,2;1,17;77,0;97740,0;0,1
2025-06-29 21:00:00;25,82;76,6;0,0;0,0;0,0;418,8;1,24;36,0;97780,0;0,1
2025-06-29 22:00:00;24,98;81,7;0,0;0,0;0,0;408,35;1,59;9,0;97820,0;0,1
2025-06-29 23:00:00;24,32;84,35;0,0;0,0;0,0;404,85;1,52;357,0;97880,0;0,1
2025-06-30 00:00:00;23,95;87,15;0,0;0,0;0,0;408,55;0,97;12,0;97930,0;0,1
2025-06-30 01:00:00;23,68;93,05;0,0;0,0;0,0;402,05;0,28;82,0;97930,0;0,1
2025-06-30 02:00:00;23,43;90,05;0,0;0,0;0,0;396,95;0,34;173,0;97930,0;0,1
2025-06-30 03:00:00;23,2;93,05;0,0;0,0;0,0;400,2;0,34;254,0;97900,0;0,1
2025-06-30 04:00:00;22,89;93,05;0,0;0,0;0,0;392,1;0,41;299,0;97860,0;0,1
2025-06-30 05:00:00;22,31;96,15;0,0;0,0;0,0;394,4;0,69;299,0;97800,0;0,1
2025-06-30 06:00:00;21,83;96,15;0,0;0,0;0,0;390,15;0,83;294,0;97780,0;0,1
2025-06-30 07:00:00;21,89;96,15;0,0;0,0;0,0;393,65;0,55;19,0;97790,0;0,1
2025-06-30 08:00:00;21,91;96,15;0,0;0,0;0,0;399,65;0,55;92,0;97830,0;0,1
2025-06-30 09:00:00;21,5;96,15;0,0;0,0;0,0;396,35;1,03;133,0;97890,0;0,1
2025-06-30 10:00:00;22,09;96,15;60,0;10,12;58,0;398,85;0,83;123,0;97930,0;0,1
2025-06-30 11:00:00;23,6;90,05;160,0;16,75;153,0;397,3;1,1;109,0;97990,0;0,1
2025-06-30 12:00:00;25,16;79,05;275,0;36,25;253,0;407,95;1,52;98,0;98030,0;0,1
2025-06-30 13:00:00;26,21;74,1;392,0;66,53;342,0;411,85;1,93;89,0;98030,0;0,1
2025-06-30 14:00:00;27,8;67,4;565,0;203,03;394,0;421,1;1,72;78,0;97990,0;0,1
2025-06-30 15:00:00;28,91;61,25;743,0;512,19;296,0;420,55;1,52;69,0;97910,0;0,1
2025-06-30 16:00:00;27,59;79,64;677,0;420,99;323,0;438,57;0,58;74,0;97820,0;0,1
2025-06-30 17:00:00;27,24;78,02;531,0;267,05;331,0;432,73;0,72;76,0;97750,0;0,1
2025-06-30 18:00:00;26,89;76,41;249,0;19,9;237,0;426,9;0,85;28,0;97720,0;0,1
2025-06-30 19:00:00;26,54;74,79;374,0;762,1;59,0;421,07;0,99;31,0;97690,0;0,1
2025-06-30 20:00:00;26,19;73,17;139,0;477,71;47,0;415,24;1,12;358,0;97720,0;0,1
2025-06-30 21:00:00;25,84;71,55;0,0;0,0;0,0;409,41;1,26;252,0;97720,0;0,1
2025-06-30 22:00:00;25,5;69,94;0,0;0,0;0,0;403,58;1,4;190,0;97760,0;0,1
2025-06-30 23:00:00;25,15;68,32;0,0;0,0;0,0;397,75;1,53;236,0;97830,0;0,1
2025-07-01 00:00:00;24,8;66,7;0,0;0,0;0,0;391,92;1,67;68,0;97990,0;0,1
2025-07-01 01:00:00;24,45;65,09;0,0;0,0;0,0;386,08;1,8;75,0;98000,0;0,1
2025-07-01 02:00:00;24,1;63,47;0,0;0,0;0,0;380,25;1,94;107,0;98010,0;0,1
2025-07-01 03:00:00;23,75;61,85;0,0;0,0;0,0;374,42;2,08;142,0;98000,0;0,1
2025-07-01 04:00:00;23,4;60,24;0,0;0,0;0,0;368,59;2,21;144,0;97970,0;0,1
2025-07-01 05:00:00;23,06;58,62;0,0;0,0;0,0;362,76;2,35;137,0;97910,0;0,1
2025-07-01 06:00:00;22,71;57,0;0,0;0,0;0,0;356,93;2,48;130,0;97890,0;0,1
2025-07-01 07:00:00;22,36;55,39;0,0;0,0;0,0;351,1;2,62;125,0;97890,0;0,1
2025-07-01 08:00:00;22,92;59,95;0,0;0,0;0,0;369,05;2,9;121,0;97940,0;0,1
2025-07-01 09:00:00;22,81;62,05;0,0;0,0;0,0;373,1;2,76;115,0;98010,0;0,1
2025-07-01 10:00:00;23,25;62,15;151,0;538,88;45,0;383,75;2,62;106,0;98070,0;0,1
2025-07-01 11:00:00;24,81;56,35;380,0;745,29;69,0;389,75;2,83;100,0;98150,0;0,1
2025-07-01 12:00:00;26,5;51,2;588,0;830,82;84,0;386,85;4,14;106,0;98200,0;0,1
2025-07-01 13:00:00;28,05;46,5;753,0;883,2;89,0;383,75;4,48;110,0;98190,0;0,1
2025-07-01 14:00:00;29,49;43,65;850,0;886,16;103,0;389,95;4,69;110,0;98120,0;0,1
2025-07-01 15:00:00;30,42;39,65;876,0;862,85;122,0;401,4;4,41;113,0;98030,0;0,1
2025-07-01 16:00:00;30,96;37,1;754,0;585,25;261,0;407,0;4,07;114,0;97930,0;0,1
2025-07-01 17:00:00;31,21;35,95;708,0;726,0;163,0;413,75;3,66;113,0;97840,0;0,1
2025-07-01 18:00:00;31,13;34,75;566,0;748,73;113,0;425,75;3,24;112,0;97770,0;0,1
2025-07-01 19:00:00;31,08;34,6;375,0;731,95;71,0;425,2;2,9;90,0;97750,0;0,1
2025-07-01 20:00:00;30,47;36,95;153,0;575,78;41,0;422,3;2,55;74,0;97770,0;0,1
2025-07-01 21:00:00;29,06;42,05;0,0;0,0;0,0;410,1;2,28;57,0;97790,0;0,1
2025-07-01 22:00:00;27,66;44,95;0,0;0,0;0,0;398,65;2,28;48,0;97850,0;0,1
2025-07-01 23:00:00;26,45;51,2;0,0;0,0;0,0;383,4;2,21;46,0;97940,0;0,1
2025-07-02 00:00:00;25,43;56,5;0,0;0,0;0,0;375,65;2,0;51,0;98000,0;0,1
2025-07-02 01:00:00;24,56;60,35;0,0;0,0;0,0;376,15;1,79;60,0;98000,0;0,1
2025-07-02 02:00:00;23,5;66,55;0,0;0,0;0,0;366,55;1,59;78,0;98010,0;0,1
2025-07-02 03:00:00;22,92;71,15;0,0;0,0;0,0;368,65;1,38;109,0;97970,0;0,1
2025-07-02 04:00:00;22,32;71,05;0,0;0,0;0,0;370,2;1,52;150,0;97910,0;0,1
